"Time","Date","---","Sensor Name","Data"
"12:27:12","7/11/17","DATA","ACCEL_X:","-1.04"
"12:27:13","7/11/17","DATA","ACCEL_X:","-1.05"
"12:27:13","7/11/17","DATA","ACCEL_X:","-1.05"
"12:27:14","7/11/17","DATA","ACCEL_X:","-1.05"
"12:27:14","7/11/17","DATA","ACCEL_X:","-1.06"
"12:27:15","7/11/17","DATA","ACCEL_X:","-1.06"
"12:27:16","7/11/17","DATA","ACCEL_X:","-1.06"
"12:27:16","7/11/17","DATA","ACCEL_X:","-1.07"
"12:27:17","7/11/17","DATA","ACCEL_X:","-1.07"
"12:27:17","7/11/17","DATA","ACCEL_X:","-1.07"
"12:27:18","7/11/17","DATA","ACCEL_X:","-1.07"
"12:27:18","7/11/17","DATA","ACCEL_X:","-1.08"
"12:27:19","7/11/17","DATA","ACCEL_X:","-1.08"
"12:27:20","7/11/17","DATA","ACCEL_X:","-1.08"
"12:27:20","7/11/17","DATA","ACCEL_X:","-1.09"
"12:27:21","7/11/17","DATA","ACCEL_X:","-1.09"
"12:27:21","7/11/17","DATA","ACCEL_X:","-1.09"
"12:27:22","7/11/17","DATA","ACCEL_X:","-1.10"
"12:27:22","7/11/17","DATA","ACCEL_X:","-1.10"
"12:27:23","7/11/17","DATA","ACCEL_X:","-1.10"
"12:27:24","7/11/17","DATA","ACCEL_X:","-1.10"
"12:27:24","7/11/17","DATA","ACCEL_X:","-1.11"
"12:27:25","7/11/17","DATA","ACCEL_X:","-1.11"
"12:27:25","7/11/17","DATA","ACCEL_X:","-1.11"
"12:27:26","7/11/17","DATA","ACCEL_X:","-1.12"
"12:27:27","7/11/17","DATA","ACCEL_X:","-1.12"
"12:27:27","7/11/17","DATA","ACCEL_X:","-1.12"
"12:27:28","7/11/17","DATA","ACCEL_X:","-1.13"
"12:27:28","7/11/17","DATA","ACCEL_X:","-1.13"
"12:27:29","7/11/17","DATA","ACCEL_X:","-1.13"
"12:27:29","7/11/17","DATA","ACCEL_X:","-1.13"
"12:27:30","7/11/17","DATA","ACCEL_X:","-1.14"
"12:27:31","7/11/17","DATA","ACCEL_X:","-1.14"
"12:27:31","7/11/17","DATA","ACCEL_X:","-1.14"
"12:27:32","7/11/17","DATA","ACCEL_X:","-1.15"
"12:27:32","7/11/17","DATA","ACCEL_X:","-1.15"
"12:27:33","7/11/17","DATA","ACCEL_X:","-1.15"
"12:27:34","7/11/17","DATA","ACCEL_X:","-1.15"
"12:27:34","7/11/17","DATA","ACCEL_X:","-1.16"
"12:27:35","7/11/17","DATA","ACCEL_X:","-1.16"
"12:27:35","7/11/17","DATA","ACCEL_X:","-1.16"
"12:27:36","7/11/17","DATA","ACCEL_X:","-1.17"
"12:27:36","7/11/17","DATA","ACCEL_X:","-1.17"
"12:27:37","7/11/17","DATA","ACCEL_X:","-1.17"
"12:27:38","7/11/17","DATA","ACCEL_X:","-1.18"
